timestamp_s,potential_V_vs_ref,current_A,working_electrode_area_cm2,cycle,segment,temperature_C,pH,fe2_concentration_M,electrolyte_id,reference_electrode,notes
24.5,-0.37499178928602445,-1.6905003911766028e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
24.6,-0.3699903999999999,-2.466646162868559e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
24.7,-0.3649904,9.627271201405486e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
24.8,-0.3599904,2.824908554804778e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
24.9,-0.3549904,-5.504419771675226e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.0,-0.3499904,5.389309735273881e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.1,-0.3449904,1.1410780985063168e-05,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.2,-0.33999039999999997,5.962326302755735e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.3,-0.33499039999999997,-6.7968498297700666e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.4,-0.32999039999999996,-1.6211703643312567e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.5,-0.32499039999999996,7.134555745933115e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.6,-0.31999039999999995,-2.7383473280939036e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.7,-0.31499039999999995,3.0190971407311426e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.8,-0.30999039999999994,4.673170267146684e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
25.9,-0.30499039999999994,-3.834652357890415e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.0,-0.29999039999999993,5.023732196909999e-07,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.1,-0.29499039999999993,-1.5406336700345364e-05,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.2,-0.2899903999999999,-4.321938206671449e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.3,-0.2849903999999999,-4.6284075696580123e-07,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.4,-0.2799903999999999,-5.4389159098242475e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.5,-0.2749904,8.962056519658177e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.6,-0.2699903999999999,-6.350706889803164e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.7,-0.2649903999999999,-1.4002224334849184e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.8,-0.2599903999999999,1.453702886430457e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
26.9,-0.2549904,8.006366445330578e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.0,-0.2499904,-6.379310755897197e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.1,-0.24499039999999989,6.615818760774799e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.2,-0.23999039999999988,8.511653050979357e-07,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.3,-0.2349904,-4.107543255239755e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.4,-0.22999039999999998,3.1105173713163542e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.5,-0.22499039999999998,1.7952984778673506e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.6,-0.21999039999999986,-2.201084385793973e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.7,-0.21499039999999997,1.1490104249500949e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.8,-0.20999039999999997,-1.126567984308801e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
27.9,-0.20499039999999996,1.3675867262562408e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.0,-0.19999039999999996,4.110653372605234e-06,1.0,1,reverse,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.0,-0.2000384,4.7300840807267616e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.1,-0.2050384,-9.389077494134246e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.2,-0.21003840000000001,7.465166873281334e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.3,-0.21503840000000002,-1.296043899761251e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.4,-0.22003840000000002,-3.958925475177917e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.5,-0.2250384,-2.584139675771173e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.6,-0.2300384,-1.795040661324837e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.7,-0.2350384,-6.31349759910297e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.8,-0.2400384,-4.240611251786376e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
28.9,-0.24503840000000002,-5.665004673294165e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.0,-0.2500384,-6.146823784721058e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.1,-0.2550384,1.048010485105123e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.2,-0.2600384,-1.4149225701747634e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.3,-0.2650384,-6.6645479763032715e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.4,-0.2700384,1.2979993771662534e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.5,-0.2750384,-1.6635023956169535e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.6,-0.2800384,8.643105941948007e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.7,-0.2850384,-5.185579038193882e-08,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.8,-0.29003840000000003,-7.344975054610362e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
29.9,-0.29503840000000003,-6.000905200984848e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.0,-0.30003840000000004,5.36468025616309e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.1,-0.30503840000000004,-1.4814867283267602e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.2,-0.31003840000000005,-3.304507969820741e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.3,-0.31503840000000005,-2.6133630834560902e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.4,-0.32003840000000006,3.1883244789421244e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.5,-0.3250384,-6.15785694417915e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.6,-0.3300384,-4.645130941498103e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.7,-0.3350384,-4.210963262169471e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.8,-0.3400384,-4.288406016136102e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
30.9,-0.3450384,2.2938842599359506e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.0,-0.3500384,9.270817449401492e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.1,-0.35503840000000003,8.675481800031925e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.2,-0.36003840000000004,3.327394035771646e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.3,-0.36503840000000004,-3.0949807918362052e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.4,-0.37003840000000005,2.0976485647481838e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.5,-0.37503978928602444,-4.867107618339103e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.6,-0.3800413126078585,-1.8218855590986856e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.7,-0.3850429828970352,-4.232623358106112e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.8,-0.3900448143326988,-3.2495478999315226e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
31.9,-0.3950468224619715,-9.260867037687684e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.0,-0.400049024331934,-8.176464410666615e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.1,-0.4050514386343387,6.175383516871403e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.2,-0.4100540858642843,-9.53724226452336e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.3,-0.4150569884941999,-1.081998424725999e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.4,-0.4200601711646138,7.762906496888402e-07,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.5,-0.4250636608933281,-1.3467609741911225e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.6,-0.43006748730477384,-2.5033429792216473e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.7,-0.43507168288149356,-2.8318459114696975e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.8,-0.44007628323988696,-6.418170521475794e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
32.9,-0.4450813274325598,-1.126355790407113e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.0,-0.45008685827984257,-6.859167195913362e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.1,-0.45509292273329455,-1.1129369665432227e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.2,-0.460099572274276,-3.4220908559085184e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.3,-0.4651068633509766,-9.640566155556587e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.4,-0.47011485785760515,-1.3698974117724882e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.5,-0.47512362365981237,-1.1908900859292211e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.6,-0.48013323517080425,-9.038273628972091e-06,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.7,-0.4851437739830388,-1.4799788017251934e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.8,-0.49015532956086727,-1.7055232050103083e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
33.9,-0.49516800000000005,-1.278156394254045e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.0,-0.5001818928602446,-1.3932905498174607e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.1,-0.505197126078585,-1.8961889092264635e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.2,-0.5102138289703522,-2.0174272390768504e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.3,-0.5152321433269875,-1.818502756216299e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.4,-0.5202522246197144,-2.825914001701999e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.5,-0.5252742433193399,-2.9890928816875293e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.6,-0.5302983863433868,-2.845774972182116e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.7,-0.535324858642843,-2.8138789328807723e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.8,-0.5403538849419985,-2.7935874005223276e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
34.9,-0.5453857116461375,-2.476585609336722e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.0,-0.5504206089332807,-3.076244632404793e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.1,-0.5554588730477379,-3.903911329464137e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.2,-0.560500828814935,-4.183081561742442e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.3,-0.565546832398869,-5.0582013395601256e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.4,-0.5705972743255971,-4.986542614638168e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.5,-0.5756525827984258,-5.5825193063420565e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.6,-0.5807132273329447,-5.782201827702623e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.7,-0.5857797227427597,-6.911304994773428e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.8,-0.5908526335097656,-6.845605990925306e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
35.9,-0.5959325785760514,-7.005118677261027e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.0,-0.6010202365981233,-8.55635172525568e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.1,-0.606116351708042,-9.102075039300731e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.2,-0.611221739830388,-9.836093257376513e-05,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.3,-0.6163372956086725,-0.00011344740308213833,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.4,-0.6214640000000001,-0.00012087953759094815,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.5,-0.6266029286024462,-0.00013351442153327324,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
36.6,-0.6319710450016333,-0.0001637653696433634,1.0,2,forward,60.0,3.0,1.0,FE-SO4-SYNTHETIC,Ag/AgCl,"Synthetic CV with Fe/HER, Ru=12.0 ohm, C_dl=40.0 uF"
